user_id,experiment_date,experiment_day,variant,device,country,traffic_source,new_user,sessions,checkout_started,purchase,revenue,payment_failed,refund,page_load_time_ms,exposure_logged
137991,2026-02-10,37,B,Desktop,IN,Paid Search,True,5,False,False,0.0,False,False,2445.4,True
137992,2026-01-10,6,A,Mobile,UK,Organic,True,2,False,False,0.0,False,False,2962.3,True
137993,2026-02-13,40,B,Mobile,Other,Paid Search,True,9,True,False,0.0,False,False,2986.4,True
137994,2026-01-12,8,B,Mobile,US,Paid Search,False,3,False,False,0.0,False,False,2715.0,True
137995,2026-01-27,23,B,Mobile,CA,Referral,False,4,True,True,53.27,False,False,2687.3,True
137996,2026-02-08,35,A,Mobile,US,Email,False,2,True,False,0.0,False,False,2653.9,True
137997,2026-01-29,25,B,Mobile,IN,Organic,False,2,False,False,0.0,False,False,2984.8,True
137998,2026-01-21,17,A,Mobile,CA,Social,False,10,False,False,0.0,False,False,2454.2,True
137999,2026-01-21,17,B,Tablet,UK,Organic,False,1,True,False,0.0,False,False,3424.3,True
138000,2026-01-13,9,A,Mobile,CA,Paid Search,False,2,True,True,73.73,False,False,2916.4,True
138001,2026-01-19,15,A,Desktop,IN,Referral,True,3,False,False,0.0,False,False,3002.6,True
138002,2026-01-13,9,A,Tablet,CA,Paid Search,True,4,False,False,0.0,False,False,2827.4,True
138003,2026-01-31,27,B,Desktop,IN,Paid Search,True,6,False,False,0.0,False,False,2469.2,True
138004,2026-01-12,8,B,Mobile,Other,Paid Search,True,7,False,False,0.0,False,False,2816.5,True
138005,2026-02-14,41,A,Mobile,Other,Paid Search,False,8,True,False,0.0,False,False,3488.5,True
138006,2026-02-09,36,B,Desktop,US,Referral,True,1,False,False,0.0,False,False,3189.3,True
138007,2026-01-17,13,B,Mobile,US,Paid Search,True,7,True,True,48.63,False,False,2394.3,True
138008,2026-01-18,14,B,Desktop,US,Email,False,3,False,False,0.0,False,False,2317.2,True
138009,2026-01-21,17,A,Desktop,Other,Social,True,4,False,False,0.0,False,False,2379.6,True
138010,2026-01-19,15,B,Mobile,IN,Social,True,4,True,False,0.0,False,False,2702.2,True
138011,2026-01-25,21,A,Desktop,AU,Referral,False,2,False,False,0.0,False,False,3725.8,True
138012,2026-01-14,10,A,Mobile,US,Organic,True,4,True,False,0.0,False,False,2901.3,True
138013,2026-01-26,22,A,Mobile,DE,Paid Search,True,1,False,False,0.0,False,False,2954.8,True
138014,2026-02-12,39,A,Desktop,UK,Organic,True,3,False,False,0.0,False,False,2396.5,True
138015,2026-01-21,17,B,Desktop,Other,Social,True,3,False,False,0.0,False,False,2443.0,True
138016,2026-01-27,23,B,Mobile,UK,Email,False,1,False,False,0.0,False,False,2506.1,True
138017,2026-02-02,29,A,Desktop,Other,Organic,False,4,True,False,0.0,False,False,2769.1,True
138018,2026-01-28,24,A,Desktop,AU,Paid Search,False,7,False,False,0.0,False,False,2694.2,True
138019,2026-01-17,13,A,Mobile,US,Organic,False,3,False,False,0.0,False,False,2786.5,True
138020,2026-01-27,23,A,Mobile,US,Organic,False,1,False,False,0.0,False,False,3109.0,True
138021,2026-01-28,24,A,Desktop,CA,Social,True,1,False,False,0.0,False,False,3011.2,True
138022,2026-02-11,38,B,Mobile,US,Email,True,3,False,False,0.0,False,False,2592.5,True
138023,2026-02-01,28,A,Desktop,UK,Organic,True,1,False,False,0.0,False,False,2616.2,True
138024,2026-01-24,20,A,Desktop,CA,Referral,True,1,False,False,0.0,False,False,3027.9,True
138025,2026-01-16,12,B,Desktop,UK,Email,True,4,False,False,0.0,False,False,2581.1,True
138026,2026-02-08,35,B,Mobile,US,Social,True,6,False,False,0.0,False,False,3154.6,True
138027,2026-01-19,15,B,Mobile,US,Organic,False,1,False,False,0.0,False,False,2727.3,True
138028,2026-01-23,19,B,Mobile,IN,Organic,True,2,False,False,0.0,False,False,2665.0,True
138029,2026-01-27,23,A,Desktop,US,Paid Search,True,8,True,False,0.0,False,False,2433.9,True
138030,2026-02-03,30,B,Desktop,Other,Email,False,3,False,False,0.0,False,False,3269.3,True
138031,2026-02-11,38,B,Desktop,US,Organic,True,1,True,True,53.66,False,False,2137.7,True
138032,2026-01-27,23,B,Desktop,DE,Paid Search,True,2,True,False,0.0,False,False,2897.4,True
138033,2026-02-12,39,A,Desktop,US,Paid Search,True,3,True,False,0.0,False,False,2591.2,True
138034,2026-01-14,10,B,Mobile,AU,Email,False,4,False,False,0.0,False,False,3708.9,True
138035,2026-02-13,40,A,Mobile,Other,Organic,True,4,False,False,0.0,False,False,2435.0,True
138036,2026-02-10,37,A,Desktop,US,Social,False,1,False,False,0.0,False,False,2671.6,True
138037,2026-01-16,12,A,Mobile,CA,Paid Search,True,2,True,True,34.29,False,False,2785.6,True
138038,2026-02-01,28,A,Mobile,IN,Paid Search,True,3,False,False,0.0,False,False,2857.2,True
138039,2026-02-06,33,A,Desktop,UK,Email,True,7,False,False,0.0,False,False,2822.4,True
138040,2026-02-06,33,B,Tablet,IN,Social,True,1,False,False,0.0,False,False,3184.1,True
138041,2026-01-31,27,B,Tablet,Other,Organic,False,2,False,False,0.0,False,False,2446.5,True
138042,2026-02-10,37,B,Mobile,IN,Organic,True,4,False,False,0.0,False,False,2505.8,True
138043,2026-01-22,18,A,Mobile,AU,Organic,True,2,True,False,0.0,False,False,3124.5,True
138044,2026-02-11,38,B,Mobile,US,Referral,False,3,False,False,0.0,False,False,2695.7,True
138045,2026-01-29,25,B,Mobile,US,Organic,False,1,False,False,0.0,False,False,2864.5,True
138046,2026-01-09,5,B,Mobile,UK,Organic,True,1,True,False,0.0,False,False,2890.7,True
138047,2026-01-30,26,A,Mobile,US,Organic,False,6,True,True,76.27,False,False,2805.4,True
138048,2026-02-10,37,A,Mobile,US,Social,True,3,True,False,0.0,False,False,2620.9,True
138049,2026-02-08,35,B,Mobile,US,Referral,False,1,False,False,0.0,False,False,3093.3,True
138050,2026-01-06,2,A,Desktop,US,Organic,False,3,False,False,0.0,False,False,2525.4,True
138051,2026-02-14,41,B,Tablet,AU,Social,False,1,False,False,0.0,False,False,2333.2,True
138052,2026-01-15,11,B,Desktop,US,Organic,True,4,False,False,0.0,False,False,2588.2,True
138053,2026-01-23,19,B,Mobile,CA,Social,True,3,False,False,0.0,False,False,3033.9,True
138054,2026-02-12,39,B,Mobile,Other,Social,True,2,False,False,0.0,False,False,2592.0,True
138055,2026-01-30,26,A,Desktop,IN,Paid Search,True,3,False,False,0.0,False,False,3591.0,True
138056,2026-01-20,16,B,Mobile,Other,Paid Search,False,4,False,False,0.0,False,False,3060.8,True
138057,2026-02-13,40,A,Desktop,AU,Referral,False,4,True,True,49.45,False,False,2526.8,True
138058,2026-01-23,19,A,Desktop,AU,Social,True,4,False,False,0.0,False,False,2743.5,True
138059,2026-01-11,7,B,Desktop,US,Organic,True,5,False,False,0.0,False,False,2415.7,True
138060,2026-02-12,39,B,Mobile,US,Paid Search,False,7,True,True,44.76,False,False,2912.8,True
138061,2026-02-07,34,B,Desktop,Other,Paid Search,True,4,False,False,0.0,False,False,2378.7,True
138062,2026-02-14,41,A,Mobile,US,Organic,True,3,False,False,0.0,False,False,3009.9,True
138063,2026-01-28,24,B,Mobile,US,Paid Search,True,4,True,True,108.76,False,False,3224.6,True
138064,2026-01-31,27,A,Mobile,Other,Email,False,5,False,False,0.0,False,False,2615.3,True
138065,2026-01-22,18,B,Mobile,US,Email,True,1,False,False,0.0,False,False,3541.6,True
138066,2026-01-30,26,A,Desktop,IN,Social,True,2,False,False,0.0,False,False,2442.8,True
138067,2026-01-06,2,A,Mobile,US,Organic,True,5,False,False,0.0,False,False,3058.4,True
138068,2026-01-24,20,B,Desktop,US,Social,True,5,False,False,0.0,False,False,2518.0,True
138069,2026-01-25,21,A,Tablet,US,Organic,True,1,False,False,0.0,False,False,2447.1,True
138070,2026-01-23,19,A,Desktop,UK,Referral,True,5,False,False,0.0,False,False,2751.1,True
138071,2026-02-05,32,A,Mobile,DE,Organic,False,4,False,False,0.0,False,False,2814.8,True
138072,2026-02-11,38,A,Mobile,DE,Organic,True,3,False,False,0.0,False,False,2728.2,True
138073,2026-01-18,14,A,Desktop,AU,Email,True,3,False,False,0.0,False,False,2407.5,True
138074,2026-01-31,27,A,Mobile,DE,Social,True,5,True,True,46.01,False,True,2837.2,True
138075,2026-02-14,41,A,Mobile,AU,Organic,True,2,True,False,0.0,False,False,2980.5,True
138076,2026-01-08,4,A,Mobile,US,Organic,False,3,True,False,0.0,False,False,3593.7,True
138077,2026-01-26,22,B,Desktop,UK,Social,True,1,False,False,0.0,False,False,2390.3,True
138078,2026-01-15,11,B,Mobile,IN,Organic,True,3,False,False,0.0,False,False,3206.3,True
138079,2026-01-26,22,A,Mobile,US,Email,True,4,False,False,0.0,False,False,2661.4,True
138080,2026-01-27,23,B,Mobile,UK,Organic,True,4,False,False,0.0,False,False,2479.7,False
138081,2026-01-25,21,A,Mobile,CA,Referral,False,6,False,False,0.0,False,False,2925.4,True
138082,2026-01-21,17,B,Mobile,US,Paid Search,True,1,False,False,0.0,False,False,3256.8,True
138083,2026-01-24,20,B,Desktop,CA,Organic,True,3,False,False,0.0,False,False,2261.2,True
138084,2026-01-13,9,A,Desktop,UK,Paid Search,False,3,True,False,0.0,False,False,2690.2,True
138085,2026-02-09,36,B,Mobile,US,Email,True,6,False,False,0.0,False,False,3195.1,True
138086,2026-01-26,22,B,Desktop,UK,Paid Search,True,2,False,False,0.0,False,False,2292.7,True
138087,2026-01-06,2,B,Tablet,AU,Organic,True,7,False,False,0.0,False,False,2991.3,True
138088,2026-01-22,18,B,Mobile,DE,Email,True,1,False,False,0.0,False,False,2762.7,True
138089,2026-01-27,23,A,Mobile,US,Organic,False,3,True,True,49.51,False,False,2798.4,True
138090,2026-01-26,22,A,Mobile,DE,Paid Search,False,1,False,False,0.0,False,False,3254.8,True
138091,2026-01-27,23,B,Tablet,US,Paid Search,True,2,False,False,0.0,False,False,2352.5,True
138092,2026-01-19,15,B,Mobile,IN,Paid Search,True,5,True,True,47.71,False,False,2864.9,True
138093,2026-01-22,18,A,Mobile,DE,Email,False,1,True,False,0.0,False,False,2774.7,True
138094,2026-02-14,41,B,Desktop,US,Organic,False,5,False,False,0.0,False,False,3026.5,True
138095,2026-01-26,22,A,Desktop,DE,Social,True,10,False,False,0.0,False,False,2573.2,True
138096,2026-01-12,8,A,Desktop,US,Paid Search,False,11,True,False,0.0,False,False,3190.7,True
138097,2026-01-20,16,B,Mobile,US,Organic,True,1,False,False,0.0,False,False,2682.8,True
138098,2026-01-24,20,A,Mobile,Other,Paid Search,True,6,False,False,0.0,False,False,2612.4,True
138099,2026-01-07,3,B,Mobile,IN,Paid Search,True,2,False,False,0.0,False,False,2896.1,True
138100,2026-02-01,28,A,Mobile,UK,Organic,True,1,False,False,0.0,False,False,3327.9,True
138101,2026-01-20,16,A,Mobile,US,Referral,True,5,False,False,0.0,False,False,2649.4,True
138102,2026-02-11,38,B,Mobile,DE,Paid Search,True,3,False,False,0.0,False,False,3238.5,True
138103,2026-01-24,20,B,Desktop,IN,Referral,True,1,False,False,0.0,False,False,2876.0,True
138104,2026-01-22,18,A,Desktop,Other,Social,False,6,True,True,88.98,False,False,3113.1,True
138105,2026-01-07,3,B,Mobile,AU,Social,True,6,False,False,0.0,False,False,2600.8,True
138106,2026-02-10,37,B,Desktop,US,Social,True,4,False,False,0.0,False,False,2499.2,True
138107,2026-01-29,25,A,Mobile,US,Paid Search,True,2,False,False,0.0,False,False,2824.1,True
138108,2026-01-13,9,B,Mobile,DE,Organic,True,3,True,False,0.0,False,False,2821.8,True
138109,2026-01-30,26,B,Mobile,IN,Paid Search,True,2,False,False,0.0,False,False,2758.0,True
138110,2026-02-13,40,B,Mobile,DE,Referral,True,3,False,False,0.0,False,False,3264.1,True
138111,2026-02-15,42,B,Mobile,IN,Paid Search,False,2,True,False,0.0,False,False,2768.1,True
138112,2026-01-31,27,A,Mobile,DE,Social,True,1,False,False,0.0,False,False,2588.3,True
138113,2026-01-31,27,B,Desktop,US,Email,False,8,False,False,0.0,False,False,2508.2,True
138114,2026-02-06,33,B,Mobile,DE,Organic,False,1,True,False,0.0,False,False,3350.8,True
138115,2026-02-09,36,A,Mobile,Other,Social,True,1,False,False,0.0,False,False,2896.4,True
138116,2026-01-09,5,A,Desktop,DE,Paid Search,True,4,False,False,0.0,False,False,2604.3,True
138117,2026-01-12,8,A,Mobile,Other,Paid Search,True,3,True,True,91.5,False,False,2836.7,True
138118,2026-01-22,18,B,Tablet,CA,Organic,True,4,False,False,0.0,False,False,2833.8,True
138119,2026-02-09,36,B,Mobile,DE,Organic,False,4,True,True,94.35,False,False,3417.1,True
138120,2026-01-23,19,A,Mobile,US,Social,False,1,True,False,0.0,False,False,3048.9,True
138121,2026-02-15,42,A,Mobile,Other,Referral,False,16,False,False,0.0,False,False,2622.5,True
138122,2026-02-02,29,A,Mobile,IN,Paid Search,True,1,False,False,0.0,False,False,3034.1,True
138123,2026-02-05,32,A,Mobile,CA,Paid Search,True,5,True,True,65.69,False,False,3150.9,True
138124,2026-01-27,23,B,Mobile,CA,Organic,False,3,True,False,0.0,False,False,3364.6,True
138125,2026-01-08,4,A,Desktop,IN,Organic,False,4,True,True,143.44,False,False,2568.8,True
138126,2026-01-18,14,B,Mobile,US,Email,False,1,True,False,0.0,False,False,2392.7,True
138127,2026-01-15,11,B,Desktop,IN,Email,True,2,False,False,0.0,False,False,2947.9,True
138128,2026-01-13,9,A,Mobile,US,Referral,False,1,True,False,0.0,False,False,3024.7,True
138129,2026-02-08,35,B,Mobile,DE,Paid Search,False,4,False,False,0.0,False,False,2822.1,True
138130,2026-01-10,6,B,Mobile,US,Organic,True,2,False,False,0.0,False,False,3271.1,True
138131,2026-02-02,29,B,Mobile,IN,Organic,False,2,False,False,0.0,False,False,2424.2,True
138132,2026-02-12,39,B,Mobile,Other,Email,False,1,False,False,0.0,False,False,2730.4,True
138133,2026-01-28,24,B,Mobile,IN,Social,True,3,True,True,101.81,False,False,3430.9,True
138134,2026-01-07,3,A,Tablet,US,Social,False,5,False,False,0.0,False,False,3545.6,True
138135,2026-01-20,16,A,Desktop,IN,Organic,False,7,True,False,0.0,False,False,2444.8,True
138136,2026-01-30,26,A,Mobile,IN,Organic,False,5,False,False,0.0,False,False,2406.6,True
138137,2026-02-01,28,A,Desktop,CA,Paid Search,True,2,False,False,0.0,False,False,2742.5,True
138138,2026-02-03,30,B,Mobile,US,Email,False,6,False,False,0.0,False,False,2949.2,True
138139,2026-01-23,19,B,Tablet,US,Paid Search,True,4,False,False,0.0,False,False,2829.5,True
138140,2026-01-06,2,B,Mobile,US,Paid Search,True,3,False,False,0.0,False,False,3343.8,True
138141,2026-01-07,3,A,Mobile,US,Referral,False,2,False,False,0.0,False,False,2747.0,True
138142,2026-01-26,22,B,Mobile,DE,Referral,False,1,False,False,0.0,False,False,2564.7,True
138143,2026-01-31,27,B,Mobile,CA,Paid Search,True,7,True,False,0.0,False,False,3017.6,True
138144,2026-01-20,16,B,Mobile,DE,Organic,True,1,False,False,0.0,False,False,2668.8,True
138145,2026-02-12,39,A,Desktop,AU,Organic,True,3,False,False,0.0,False,False,2829.3,True
138146,2026-01-23,19,B,Mobile,UK,Paid Search,True,3,False,False,0.0,False,False,2716.3,True
138147,2026-01-26,22,A,Desktop,US,Organic,True,4,False,False,0.0,False,False,2493.4,True
138148,2026-01-17,13,A,Mobile,IN,Paid Search,False,1,True,False,0.0,False,False,2819.9,True
138149,2026-02-07,34,A,Desktop,US,Paid Search,False,2,True,False,0.0,False,False,2855.0,True
138150,2026-01-18,14,A,Mobile,IN,Email,True,1,False,False,0.0,False,False,3434.9,True
138151,2026-01-27,23,A,Mobile,CA,Organic,True,3,False,False,0.0,False,False,2688.5,True
138152,2026-02-10,37,B,Mobile,US,Social,False,1,False,False,0.0,False,False,2804.3,True
138153,2026-01-23,19,A,Mobile,IN,Referral,True,3,True,False,0.0,False,False,2498.7,True
138154,2026-01-06,2,A,Desktop,US,Paid Search,True,2,False,False,0.0,False,False,2498.9,True
138155,2026-01-18,14,B,Desktop,US,Email,True,1,False,False,0.0,False,False,2141.5,True
138156,2026-02-04,31,B,Desktop,IN,Paid Search,True,5,False,False,0.0,False,False,2222.8,True
138157,2026-02-02,29,B,Desktop,US,Social,False,2,False,False,0.0,False,False,2465.5,True
138158,2026-01-06,2,A,Mobile,US,Referral,False,5,False,False,0.0,False,False,2793.7,True
138159,2026-02-15,42,B,Mobile,US,Social,True,3,False,False,0.0,False,False,2736.3,True
138160,2026-01-15,11,B,Mobile,US,Organic,True,5,True,False,0.0,False,False,2993.1,True
138161,2026-01-29,25,B,Desktop,US,Email,False,2,False,False,0.0,False,False,2662.7,True
138162,2026-01-27,23,A,Mobile,IN,Paid Search,True,8,False,False,0.0,False,False,2977.0,True
138163,2026-01-07,3,A,Desktop,US,Paid Search,True,1,False,False,0.0,False,False,3067.6,True
138164,2026-02-04,31,A,Mobile,UK,Email,False,2,False,False,0.0,False,False,2619.7,True
138165,2026-02-12,39,A,Mobile,DE,Social,True,3,False,False,0.0,False,False,3076.7,True
138166,2026-02-15,42,B,Mobile,UK,Paid Search,True,2,False,False,0.0,False,False,3059.9,True
138167,2026-01-22,18,B,Mobile,DE,Paid Search,True,4,True,True,112.28,False,False,2844.0,True
138168,2026-01-31,27,A,Mobile,UK,Paid Search,False,2,False,False,0.0,False,False,3107.0,True
138169,2026-01-06,2,B,Mobile,UK,Paid Search,True,5,False,False,0.0,False,False,2795.3,True
138170,2026-01-23,19,B,Mobile,Other,Organic,False,8,True,False,0.0,False,False,2615.1,True
138171,2026-01-09,5,A,Mobile,US,Social,True,3,False,False,0.0,False,False,3134.9,True
138172,2026-01-25,21,B,Mobile,US,Social,True,4,False,False,0.0,False,False,3238.2,True
138173,2026-01-18,14,A,Desktop,US,Social,False,4,False,False,0.0,False,False,2440.0,True
138174,2026-02-11,38,B,Mobile,UK,Social,True,3,False,False,0.0,False,False,3376.6,True
138175,2026-01-10,6,B,Desktop,US,Organic,False,2,False,False,0.0,False,False,2538.3,True
138176,2026-02-04,31,A,Mobile,Other,Email,False,2,False,False,0.0,False,False,2582.9,True
138177,2026-01-20,16,A,Tablet,US,Organic,True,2,True,False,0.0,False,False,3100.3,True
138178,2026-01-09,5,B,Desktop,UK,Referral,True,2,True,True,51.58,False,False,2619.8,True
138179,2026-01-19,15,B,Mobile,Other,Social,False,2,False,False,0.0,False,False,3323.9,True
138180,2026-01-19,15,A,Mobile,UK,Social,True,2,False,False,0.0,False,False,3352.6,True
138181,2026-01-06,2,B,Desktop,Other,Organic,True,2,True,False,0.0,False,False,2892.6,False
138182,2026-01-10,6,A,Mobile,US,Social,True,6,False,False,0.0,False,False,2805.6,True
138183,2026-01-21,17,B,Mobile,IN,Social,True,10,True,True,65.55,False,True,2885.2,True
138184,2026-01-24,20,A,Desktop,AU,Social,False,1,True,True,75.0,False,False,2336.5,True
138185,2026-01-12,8,A,Tablet,Other,Referral,True,1,False,False,0.0,False,False,3081.6,True
138186,2026-02-02,29,A,Mobile,IN,Paid Search,True,4,False,False,0.0,False,False,3025.9,True
138187,2026-01-18,14,A,Mobile,IN,Paid Search,True,4,False,False,0.0,False,False,2789.1,True
138188,2026-02-04,31,B,Desktop,US,Referral,False,4,False,False,0.0,False,False,2550.5,True
138189,2026-01-14,10,B,Tablet,IN,Referral,True,1,True,False,0.0,False,False,3557.7,True
138190,2026-01-07,3,A,Mobile,UK,Paid Search,False,3,False,False,0.0,False,False,2903.9,True
138191,2026-02-10,37,A,Mobile,DE,Organic,True,1,False,False,0.0,False,False,3011.1,True
138192,2026-01-27,23,A,Mobile,Other,Paid Search,False,1,False,False,0.0,False,False,2453.4,True
138193,2026-02-03,30,B,Mobile,Other,Social,True,3,False,False,0.0,False,False,2744.1,True
138194,2026-02-15,42,A,Mobile,UK,Referral,False,8,False,False,0.0,False,False,2742.8,True
138195,2026-01-13,9,A,Mobile,Other,Paid Search,True,2,False,False,0.0,False,False,2728.5,True
138196,2026-01-30,26,B,Desktop,IN,Social,False,6,False,False,0.0,False,False,2453.0,True
138197,2026-01-28,24,B,Mobile,AU,Social,True,5,False,False,0.0,False,False,3059.5,True
138198,2026-02-14,41,B,Mobile,US,Paid Search,True,2,True,True,43.02,False,False,2513.7,True
138199,2026-01-28,24,A,Mobile,DE,Referral,True,5,False,False,0.0,False,False,2596.2,True
138200,2026-01-08,4,B,Mobile,US,Referral,False,1,False,False,0.0,False,False,2466.0,True
138201,2026-01-11,7,A,Mobile,DE,Organic,True,7,False,False,0.0,False,False,2965.6,True
138202,2026-01-29,25,B,Mobile,UK,Social,False,1,False,False,0.0,False,False,2777.7,True
138203,2026-01-06,2,A,Mobile,US,Referral,False,3,False,False,0.0,False,False,2873.5,True
138204,2026-02-05,32,B,Desktop,IN,Paid Search,True,2,False,False,0.0,False,False,2695.1,True
138205,2026-01-25,21,A,Desktop,US,Organic,True,2,True,False,0.0,False,False,2771.5,True
138206,2026-02-14,41,B,Mobile,IN,Social,True,8,False,False,0.0,False,False,2474.4,True
138207,2026-02-12,39,B,Desktop,UK,Paid Search,False,3,False,False,0.0,False,False,2993.7,True
138208,2026-02-11,38,A,Tablet,AU,Paid Search,True,1,True,False,0.0,False,False,2591.3,True
138209,2026-02-06,33,A,Mobile,CA,Organic,False,2,False,False,0.0,False,False,3180.3,True
138210,2026-02-01,28,B,Mobile,US,Paid Search,False,3,True,False,0.0,False,False,2943.9,True
138211,2026-02-09,36,B,Mobile,US,Email,False,3,True,False,0.0,False,False,2643.7,True
138212,2026-01-22,18,B,Mobile,US,Social,False,8,True,True,37.71,False,False,2750.6,True
138213,2026-01-27,23,A,Mobile,AU,Organic,False,4,False,False,0.0,False,False,2903.9,True
138214,2026-01-07,3,B,Mobile,US,Organic,False,2,False,False,0.0,False,False,3213.3,True
138215,2026-02-04,31,B,Mobile,US,Social,True,3,False,False,0.0,False,False,3071.8,True
138216,2026-01-27,23,B,Mobile,IN,Organic,False,3,True,False,0.0,False,False,2609.9,True
138217,2026-01-29,25,B,Mobile,Other,Organic,True,2,False,False,0.0,False,False,2584.3,True
138218,2026-02-14,41,A,Desktop,DE,Paid Search,False,4,False,False,0.0,False,False,2754.9,True
138219,2026-01-29,25,A,Mobile,US,Referral,True,2,True,False,0.0,False,False,2702.4,True
138220,2026-01-10,6,A,Mobile,US,Organic,False,1,False,False,0.0,False,False,2869.9,True
138221,2026-02-02,29,B,Desktop,Other,Social,False,2,True,True,107.4,False,False,2368.0,True
138222,2026-02-08,35,B,Desktop,AU,Organic,True,2,True,True,90.57,False,False,2190.0,True
138223,2026-01-11,7,A,Desktop,US,Email,True,3,True,False,0.0,False,False,2755.5,True
138224,2026-01-14,10,A,Desktop,AU,Paid Search,False,2,True,True,79.59,False,False,2488.5,True
138225,2026-01-31,27,B,Desktop,CA,Referral,True,1,False,False,0.0,False,False,3004.5,True
138226,2026-01-26,22,B,Mobile,US,Social,True,1,False,False,0.0,False,False,2746.4,True
138227,2026-01-11,7,A,Mobile,DE,Social,True,5,False,False,0.0,False,False,2690.8,True
138228,2026-01-16,12,A,Desktop,US,Organic,False,4,True,False,0.0,False,False,2287.2,True
138229,2026-01-22,18,A,Mobile,IN,Social,True,3,False,False,0.0,False,False,2908.2,True
138230,2026-02-15,42,B,Mobile,US,Paid Search,True,2,False,False,0.0,False,False,2810.1,True
138231,2026-01-28,24,B,Mobile,Other,Email,True,1,False,False,0.0,False,False,3088.8,True
138232,2026-01-22,18,A,Mobile,UK,Organic,False,1,False,False,0.0,False,False,2397.3,True
138233,2026-01-28,24,B,Desktop,UK,Organic,True,1,False,False,0.0,False,False,2428.6,True
138234,2026-02-04,31,A,Desktop,US,Paid Search,True,6,False,False,0.0,False,False,2734.9,True
138235,2026-01-19,15,B,Mobile,IN,Paid Search,True,2,False,False,0.0,False,False,2892.9,True
138236,2026-01-13,9,B,Mobile,US,Paid Search,True,4,False,False,0.0,False,False,2859.4,True
138237,2026-02-04,31,A,Desktop,US,Email,True,3,False,False,0.0,False,False,2947.5,True
138238,2026-01-27,23,A,Mobile,US,Organic,True,1,True,False,0.0,False,False,2674.1,True
138239,2026-01-05,1,A,Mobile,US,Organic,True,4,False,False,0.0,False,False,2935.5,True
138240,2026-01-05,1,B,Mobile,AU,Paid Search,True,2,True,False,0.0,False,False,2879.5,True
138241,2026-01-18,14,B,Mobile,UK,Organic,False,6,False,False,0.0,False,False,2952.3,True
138242,2026-02-03,30,A,Desktop,AU,Referral,True,13,True,False,0.0,False,False,2486.6,True
138243,2026-02-13,40,B,Mobile,IN,Paid Search,True,5,False,False,0.0,False,False,2865.6,True
138244,2026-01-15,11,A,Desktop,CA,Organic,True,2,False,False,0.0,False,False,2472.0,True
138245,2026-01-24,20,A,Mobile,UK,Organic,True,2,True,False,0.0,False,False,3014.1,True
138246,2026-01-20,16,A,Desktop,AU,Social,True,1,False,False,0.0,False,False,2542.4,True
138247,2026-01-19,15,A,Tablet,DE,Email,False,3,True,False,0.0,True,False,2671.8,True
138248,2026-02-11,38,A,Mobile,US,Email,True,5,False,False,0.0,False,False,2788.3,True
138249,2026-02-11,38,B,Mobile,AU,Social,False,3,False,False,0.0,False,False,2849.2,True
138250,2026-01-11,7,B,Desktop,US,Social,False,6,False,False,0.0,False,False,3107.3,True
138251,2026-02-06,33,A,Mobile,US,Email,False,3,False,False,0.0,False,False,2878.3,True
138252,2026-01-26,22,B,Tablet,IN,Paid Search,True,7,True,False,0.0,False,False,2560.6,True
138253,2026-01-27,23,B,Desktop,US,Organic,False,3,False,False,0.0,False,False,2682.4,True
138254,2026-02-05,32,A,Mobile,IN,Organic,True,1,False,False,0.0,False,False,2988.1,True
138255,2026-02-14,41,A,Mobile,CA,Email,False,3,False,False,0.0,False,False,2476.1,True
138256,2026-01-15,11,B,Mobile,US,Social,True,1,True,False,0.0,False,False,3818.1,True
138257,2026-02-02,29,B,Desktop,DE,Organic,True,3,True,True,47.17,False,False,2624.9,True
138258,2026-01-22,18,B,Desktop,US,Paid Search,True,1,False,False,0.0,False,False,2403.7,True
138259,2026-01-12,8,B,Mobile,AU,Paid Search,True,3,False,False,0.0,False,False,2653.4,True
138260,2026-01-27,23,B,Mobile,US,Organic,True,3,False,False,0.0,False,False,2571.8,True
138261,2026-02-08,35,A,Desktop,US,Social,True,4,True,False,0.0,False,False,2759.3,True
138262,2026-01-07,3,B,Mobile,US,Social,True,3,False,False,0.0,False,False,2882.1,True
138263,2026-01-25,21,B,Desktop,UK,Organic,False,4,False,False,0.0,False,False,2621.1,True
138264,2026-02-10,37,A,Desktop,UK,Email,False,2,False,False,0.0,False,False,2416.5,True
138265,2026-02-04,31,A,Desktop,UK,Organic,False,1,False,False,0.0,False,False,2931.2,True
138266,2026-01-28,24,B,Mobile,US,Paid Search,True,3,False,False,0.0,False,False,2635.7,True
138267,2026-01-14,10,B,Mobile,US,Email,True,2,False,False,0.0,False,False,2453.0,True
138268,2026-02-09,36,A,Mobile,Other,Email,False,2,False,False,0.0,False,False,2636.2,True
138269,2026-01-15,11,B,Mobile,Other,Organic,False,7,False,False,0.0,False,False,2937.1,True
138270,2026-01-20,16,B,Mobile,UK,Organic,False,2,False,False,0.0,False,False,3201.2,True
138271,2026-01-30,26,B,Mobile,DE,Social,True,9,False,False,0.0,False,False,3177.0,True
138272,2026-01-09,5,B,Mobile,UK,Paid Search,False,6,False,False,0.0,False,False,2847.9,True
138273,2026-02-15,42,A,Mobile,IN,Referral,True,5,True,True,81.27,False,False,3306.1,True
138274,2026-01-05,1,A,Mobile,UK,Paid Search,False,2,True,False,0.0,False,False,3411.7,True
